cotizacion_id,empresa,sector,tipo,fecha_cotizacion,fecha_entrega,valor_cotizado,unidades,estado,motivo_perdida,probabilidad,ingreso_neto,costo_mercancia,empaque_personalizado,dias_pago
Q-01569,Empresa C-0088,Financiero,Regalos de fin de año,2026-06-18,2026-07-23,3354000.0,20,Perdida,Tiempo de entrega,,0.0,0.0,0.0,90
Q-01570,Empresa C-0052,Consultoría y legal,Regalos de fin de año,2026-06-18,2026-11-06,8298000.0,46,Abierta,,0.8,0.0,0.0,0.0,60
Q-01571,Empresa C-0179,Salud,Boda o celebración privada,2026-06-18,2026-07-26,2494000.0,18,Perdida,Tiempo de entrega,,0.0,0.0,0.0,90
Q-01572,Empresa C-0356,Energía y minería,Evento corporativo,2026-06-19,2026-07-05,2601000.0,13,Ganada,,,2477000.0,1987000.0,123000.0,45
Q-01573,Empresa C-0389,Inmobiliario y construcción,Evento corporativo,2026-06-19,2026-07-24,4203000.0,33,Ganada,,,4003000.0,2986000.0,128000.0,90
Q-01574,Empresa C-0483,Financiero,Evento corporativo,2026-06-19,2026-07-19,3640000.0,24,Ganada,,,3467000.0,2601000.0,109000.0,60
Q-01575,Empresa C-0008,Energía y minería,Regalos de fin de año,2026-06-20,2026-07-26,8474000.0,42,Perdida,Precio,,0.0,0.0,0.0,90
Q-01576,Empresa C-0197,Tecnología,Obsequios a clientes,2026-06-20,2026-07-07,5966000.0,49,Perdida,Tiempo de entrega,,0.0,0.0,0.0,30
Q-01577,Empresa C-0002,Automotriz,Evento corporativo,2026-06-20,2026-07-25,1986000.0,15,Perdida,Tiempo de entrega,,0.0,0.0,0.0,45
Q-01578,Empresa C-0026,Energía y minería,Cata privada,2026-06-20,2026-07-17,5089000.0,42,Ganada,,,4847000.0,3643000.0,179000.0,45
Q-01579,Empresa C-0248,Consultoría y legal,Obsequios a clientes,2026-06-20,2026-07-13,5291000.0,41,Perdida,Cobertura fuera de Bogotá,,0.0,0.0,0.0,45
Q-01580,Empresa C-0039,Inmobiliario y construcción,Regalos de fin de año,2026-06-21,2026-11-16,5705000.0,35,Abierta,,0.8,0.0,0.0,0.0,60
Q-01581,Empresa C-0004,Educación,Regalos de fin de año,2026-06-22,2026-11-07,4874000.0,39,Abierta,,0.4,0.0,0.0,0.0,30
Q-01582,Empresa C-0044,Consultoría y legal,Regalos de fin de año,2026-06-22,2026-11-13,4659000.0,35,Abierta,,0.8,0.0,0.0,0.0,30
Q-01583,Empresa C-0399,Consultoría y legal,Obsequios a clientes,2026-06-22,2026-08-03,1321000.0,8,Perdida,Tiempo de entrega,,0.0,0.0,0.0,45
Q-01584,Empresa C-0143,Energía y minería,Evento corporativo,2026-06-22,2026-07-05,2641000.0,14,Perdida,Tiempo de entrega,,0.0,0.0,0.0,30
Q-01585,Empresa C-0017,Energía y minería,Regalos de fin de año,2026-06-23,2026-07-17,26521000.0,151,Ganada,,,25258000.0,18788000.0,669000.0,90
Q-01586,Empresa C-0014,Consumo masivo,Regalos de fin de año,2026-06-23,2026-07-03,3074000.0,18,Ganada,,,2928000.0,2255000.0,109000.0,60
Q-01587,Empresa C-0572,Financiero,Regalos de fin de año,2026-06-24,2026-07-21,7140000.0,36,Ganada,,,6800000.0,5034000.0,255000.0,60
Q-01588,Empresa C-0006,Tecnología,Regalos de fin de año,2026-06-24,2026-07-05,837000.0,4,Ganada,,,797000.0,608000.0,37000.0,30
Q-01589,Empresa C-0018,Salud,Evento corporativo,2026-06-24,2026-07-15,600000.0,4,Ganada,,,571000.0,452000.0,19000.0,30
Q-01590,Empresa C-0235,Salud,Regalos de fin de año,2026-06-24,2026-07-21,2086000.0,13,Ganada,,,1987000.0,1605000.0,61000.0,45
Q-01591,Empresa C-0031,Consultoría y legal,Boda o celebración privada,2026-06-25,2026-07-19,1598000.0,10,Ganada,,,1522000.0,1161000.0,70000.0,60
Q-01592,Empresa C-0284,Energía y minería,Regalos de fin de año,2026-06-25,2026-07-06,1163000.0,6,Perdida,Precio,,0.0,0.0,0.0,30
Q-01593,Empresa C-0609,Salud,Evento corporativo,2026-06-25,2026-11-16,2876000.0,18,Abierta,,0.4,0.0,0.0,0.0,30
Q-01594,Empresa C-0008,Automotriz,Regalos de fin de año,2026-06-27,2026-11-18,2265000.0,11,Abierta,,0.6,0.0,0.0,0.0,90
Q-01595,Empresa C-0064,Energía y minería,Regalos de fin de año,2026-06-28,2026-11-22,1474000.0,8,Abierta,,0.8,0.0,0.0,0.0,60
Q-01596,Empresa C-0055,Gremios y asociaciones,Obsequios a clientes,2026-06-28,2026-08-10,2959000.0,22,Ganada,,,2818000.0,2182000.0,124000.0,45
Q-01597,Empresa C-0146,Financiero,Regalos de fin de año,2026-06-28,2026-11-24,19717000.0,103,Abierta,,0.8,0.0,0.0,0.0,45
Q-01598,Empresa C-0375,Energía y minería,Regalos de fin de año,2026-06-29,2026-07-15,2723000.0,18,Perdida,Precio,,0.0,0.0,0.0,90
Q-01599,Empresa C-0503,Automotriz,Regalos de fin de año,2026-06-29,2026-08-12,9516000.0,52,Ganada,,,9063000.0,7289000.0,250000.0,60
Q-01600,Empresa C-0319,Automotriz,Regalos de fin de año,2026-06-30,2026-11-18,5582000.0,28,Abierta,,0.6,0.0,0.0,0.0,30
Q-01601,Empresa C-0007,Educación,Regalos de fin de año,2026-07-01,2026-07-23,2250000.0,13,Perdida,Precio,,0.0,0.0,0.0,45
Q-01602,Empresa C-0216,Consultoría y legal,Evento corporativo,2026-07-01,2026-08-06,8593000.0,45,Perdida,Sin respuesta del cliente,,0.0,0.0,0.0,45
Q-01603,Empresa C-0003,Salud,Boda o celebración privada,2026-07-01,2026-08-07,5568000.0,29,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,45
Q-01604,Empresa C-0358,Financiero,Obsequios a clientes,2026-07-01,2026-11-07,8045000.0,40,Abierta,,0.2,0.0,0.0,0.0,30
Q-01605,Empresa C-0056,Tecnología,Regalos de fin de año,2026-07-01,2026-11-07,4247000.0,31,Abierta,,0.6,0.0,0.0,0.0,60
Q-01606,Empresa C-0039,Energía y minería,Regalos de fin de año,2026-07-02,2026-11-06,8221000.0,66,Abierta,,0.6,0.0,0.0,0.0,45
Q-01607,Empresa C-0028,Consultoría y legal,Regalos de fin de año,2026-07-03,2026-08-12,6366000.0,40,Ganada,,,6063000.0,4526000.0,169000.0,45
Q-01608,Empresa C-0136,Consultoría y legal,Regalos de fin de año,2026-07-03,2026-07-16,11620000.0,84,Ganada,,,11067000.0,8663000.0,543000.0,60
Q-01609,Empresa C-0148,Salud,Regalos de fin de año,2026-07-03,2026-11-06,1171000.0,7,Abierta,,0.2,0.0,0.0,0.0,45
Q-01610,Empresa C-0012,Consultoría y legal,Evento corporativo,2026-07-03,2026-08-16,3404000.0,19,Perdida,Precio,,0.0,0.0,0.0,45
Q-01611,Empresa C-0232,Gremios y asociaciones,Regalos de fin de año,2026-07-03,2026-07-19,6440000.0,39,Ganada,,,6133000.0,4642000.0,285000.0,30
Q-01612,Empresa C-0499,Inmobiliario y construcción,Regalos de fin de año,2026-07-04,2026-11-20,9477000.0,45,Abierta,,0.2,0.0,0.0,0.0,45
Q-01613,Empresa C-0595,Consultoría y legal,Regalos de fin de año,2026-07-05,2026-11-27,2568000.0,14,Abierta,,0.6,0.0,0.0,0.0,45
Q-01614,Empresa C-0115,Automotriz,Regalos de fin de año,2026-07-05,2026-11-19,1902000.0,14,Abierta,,0.4,0.0,0.0,0.0,45
Q-01615,Empresa C-0004,Gremios y asociaciones,Obsequios a clientes,2026-07-05,2026-07-24,2431000.0,13,Perdida,Precio,,0.0,0.0,0.0,30
Q-01616,Empresa C-0006,Inmobiliario y construcción,Regalos de fin de año,2026-07-05,2026-12-01,9798000.0,79,Abierta,,0.2,0.0,0.0,0.0,60
Q-01617,Empresa C-0007,Tecnología,Obsequios a clientes,2026-07-05,2026-08-11,9058000.0,54,Ganada,,,8627000.0,6546000.0,244000.0,60
Q-01618,Empresa C-0137,Financiero,Regalos de fin de año,2026-07-05,2026-08-12,946000.0,5,Ganada,,,901000.0,693000.0,27000.0,60
Q-01619,Empresa C-0117,Consumo masivo,Regalos de fin de año,2026-07-05,2026-07-17,3098000.0,17,Perdida,Precio,,0.0,0.0,0.0,45
Q-01620,Empresa C-0025,Financiero,Regalos de fin de año,2026-07-06,2026-08-04,3834000.0,18,Ganada,,,3651000.0,2876000.0,130000.0,45
Q-01621,Empresa C-0069,Energía y minería,Regalos de fin de año,2026-07-06,2026-11-14,18068000.0,109,Abierta,,0.2,0.0,0.0,0.0,45
Q-01622,Empresa C-0281,Financiero,Obsequios a clientes,2026-07-07,2026-11-06,1710000.0,12,Abierta,,0.6,0.0,0.0,0.0,30
Q-01623,Empresa C-0607,Salud,Regalos de fin de año,2026-07-07,2026-11-05,11585000.0,65,Abierta,,0.8,0.0,0.0,0.0,90
Q-01624,Empresa C-0544,Energía y minería,Obsequios a clientes,2026-07-07,2026-08-03,1880000.0,13,Perdida,Precio,,0.0,0.0,0.0,30
Q-01625,Empresa C-0442,Energía y minería,Cata privada,2026-07-08,2026-11-09,3051000.0,19,Abierta,,0.8,0.0,0.0,0.0,60
Q-01626,Empresa C-0001,Consultoría y legal,Obsequios a clientes,2026-07-08,2026-08-09,4129000.0,28,Ganada,,,3932000.0,3058000.0,179000.0,60
Q-01627,Empresa C-0145,Financiero,Regalos de fin de año,2026-07-08,2026-11-01,5936000.0,29,Abierta,,0.4,0.0,0.0,0.0,45
Q-01628,Empresa C-0001,Financiero,Regalos de fin de año,2026-07-09,2026-11-12,2711000.0,22,Abierta,,0.2,0.0,0.0,0.0,60
Q-01629,Empresa C-0167,Financiero,Regalos de fin de año,2026-07-09,2026-07-22,2565000.0,14,Perdida,Tiempo de entrega,,0.0,0.0,0.0,60
Q-01630,Empresa C-0188,Automotriz,Regalos de fin de año,2026-07-09,2026-11-26,2704000.0,17,Abierta,,0.6,0.0,0.0,0.0,60
Q-01631,Empresa C-0112,Inmobiliario y construcción,Regalos de fin de año,2026-07-10,2026-12-02,2090000.0,14,Abierta,,0.2,0.0,0.0,0.0,45
Q-01632,Empresa C-0560,Tecnología,Regalos de fin de año,2026-07-10,2026-11-12,8426000.0,44,Abierta,,0.2,0.0,0.0,0.0,60
Q-01633,Empresa C-0652,Automotriz,Boda o celebración privada,2026-07-10,2026-08-21,1172000.0,7,Perdida,Precio,,0.0,0.0,0.0,30
Q-01634,Empresa C-0099,Financiero,Regalos de fin de año,2026-07-11,2026-08-03,8178000.0,44,Perdida,Precio,,0.0,0.0,0.0,60
Q-01635,Empresa C-0136,Inmobiliario y construcción,Regalos de fin de año,2026-07-11,2026-11-19,1729000.0,8,Abierta,,0.4,0.0,0.0,0.0,45
Q-01636,Empresa C-0336,Energía y minería,Regalos de fin de año,2026-07-11,2026-08-16,3681000.0,20,Ganada,,,3506000.0,2721000.0,103000.0,30
Q-01637,Empresa C-0063,Energía y minería,Regalos de fin de año,2026-07-11,2026-12-07,9851000.0,75,Abierta,,0.4,0.0,0.0,0.0,60
Q-01638,Empresa C-0003,Inmobiliario y construcción,Regalos de fin de año,2026-07-11,2026-12-05,7100000.0,52,Abierta,,0.4,0.0,0.0,0.0,60
Q-01639,Empresa C-0010,Financiero,Regalos de fin de año,2026-07-12,2026-11-17,7648000.0,38,Abierta,,0.8,0.0,0.0,0.0,45
Q-01640,Empresa C-0699,Gremios y asociaciones,Obsequios a clientes,2026-07-12,2026-08-22,7367000.0,43,Perdida,Cobertura fuera de Bogotá,,0.0,0.0,0.0,60
Q-01641,Empresa C-0006,Educación,Regalos de fin de año,2026-07-12,2026-12-01,2286000.0,17,Abierta,,0.4,0.0,0.0,0.0,90
Q-01642,Empresa C-0120,Automotriz,Evento corporativo,2026-07-13,2026-12-01,1044000.0,8,Abierta,,0.4,0.0,0.0,0.0,60
Q-01643,Empresa C-0002,Consultoría y legal,Obsequios a clientes,2026-07-13,2026-08-02,7887000.0,43,Perdida,Tiempo de entrega,,0.0,0.0,0.0,45
Q-01644,Empresa C-0001,Automotriz,Regalos de fin de año,2026-07-13,2026-11-06,1589000.0,9,Abierta,,0.8,0.0,0.0,0.0,60
Q-01645,Empresa C-0147,Financiero,Evento corporativo,2026-07-13,2026-08-14,843000.0,6,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,60
Q-01646,Empresa C-0021,Automotriz,Regalos de fin de año,2026-07-13,2026-07-26,626000.0,4,Ganada,,,596000.0,459000.0,27000.0,90
Q-01647,Empresa C-0007,Tecnología,Regalos de fin de año,2026-07-13,2026-11-10,13916000.0,74,Abierta,,0.8,0.0,0.0,0.0,45
Q-01648,Empresa C-0187,Salud,Obsequios a clientes,2026-07-14,2026-08-16,2680000.0,17,Perdida,Precio,,0.0,0.0,0.0,45
Q-01649,Empresa C-0005,Financiero,Regalos de fin de año,2026-07-14,2026-11-04,1243000.0,8,Abierta,,0.6,0.0,0.0,0.0,45
Q-01650,Empresa C-0026,Consultoría y legal,Regalos de fin de año,2026-07-14,2026-12-02,7075000.0,42,Abierta,,0.6,0.0,0.0,0.0,60
Q-01651,Empresa C-0394,Financiero,Obsequios a clientes,2026-07-15,2026-08-13,2619000.0,18,Ganada,,,2494000.0,1876000.0,84000.0,45
Q-01652,Empresa C-0010,Consultoría y legal,Regalos de fin de año,2026-07-15,2026-12-02,2610000.0,18,Abierta,,0.8,0.0,0.0,0.0,30
Q-01653,Empresa C-0049,Automotriz,Regalos de fin de año,2026-07-16,2026-12-08,3288000.0,21,Abierta,,0.6,0.0,0.0,0.0,60
Q-01654,Empresa C-0458,Financiero,Regalos de fin de año,2026-07-16,2026-11-26,6784000.0,44,Abierta,,0.4,0.0,0.0,0.0,45
Q-01655,Empresa C-0649,Financiero,Obsequios a clientes,2026-07-16,2026-08-22,3228000.0,25,Perdida,Sin respuesta del cliente,,0.0,0.0,0.0,90
Q-01656,Empresa C-0017,Financiero,Regalos de fin de año,2026-07-16,2026-11-14,2591000.0,14,Abierta,,0.2,0.0,0.0,0.0,45
Q-01657,Empresa C-0289,Automotriz,Regalos de fin de año,2026-07-17,2026-08-25,7877000.0,55,Ganada,,,7502000.0,5896000.0,346000.0,45
Q-01658,Empresa C-0031,Consultoría y legal,Evento corporativo,2026-07-17,2026-08-22,8525000.0,71,Perdida,Tiempo de entrega,,0.0,0.0,0.0,30
Q-01659,Empresa C-0001,Tecnología,Regalos de fin de año,2026-07-17,2026-12-04,1666000.0,11,Abierta,,0.8,0.0,0.0,0.0,30
Q-01660,Empresa C-0144,Tecnología,Regalos de fin de año,2026-07-17,2026-08-26,3774000.0,25,Ganada,,,3594000.0,2871000.0,135000.0,60
Q-01661,Empresa C-0292,Consultoría y legal,Regalos de fin de año,2026-07-17,2026-12-08,8322000.0,44,Abierta,,0.2,0.0,0.0,0.0,45
Q-01662,Empresa C-0311,Tecnología,Evento corporativo,2026-07-17,2026-12-09,2587000.0,15,Abierta,,0.8,0.0,0.0,0.0,45
Q-01663,Empresa C-0041,Consumo masivo,Obsequios a clientes,2026-07-17,2026-08-22,3632000.0,26,Ganada,,,3459000.0,2622000.0,155000.0,30
Q-01664,Empresa C-0298,Automotriz,Evento corporativo,2026-07-18,2026-11-19,791000.0,4,Abierta,,0.4,0.0,0.0,0.0,45
Q-01665,Empresa C-0067,Consultoría y legal,Evento corporativo,2026-07-18,2026-08-04,600000.0,4,Ganada,,,571000.0,439000.0,17000.0,60
Q-01666,Empresa C-0576,Salud,Regalos de fin de año,2026-07-18,2026-12-13,4268000.0,22,Abierta,,0.4,0.0,0.0,0.0,90
Q-01667,Empresa C-0421,Educación,Evento corporativo,2026-07-19,2026-12-07,8405000.0,54,Abierta,,0.2,0.0,0.0,0.0,30
Q-01668,Empresa C-0071,Financiero,Regalos de fin de año,2026-07-19,2026-12-13,10676000.0,53,Abierta,,0.4,0.0,0.0,0.0,60
Q-01669,Empresa C-0060,Tecnología,Regalos de fin de año,2026-07-19,2026-12-03,4218000.0,20,Abierta,,0.2,0.0,0.0,0.0,30
Q-01670,Empresa C-0004,Tecnología,Regalos de fin de año,2026-07-19,2026-11-23,716000.0,5,Abierta,,0.4,0.0,0.0,0.0,90
Q-01671,Empresa C-0004,Inmobiliario y construcción,Obsequios a clientes,2026-07-19,2026-08-10,1442000.0,10,Ganada,,,1373000.0,1065000.0,44000.0,30
Q-01672,Empresa C-0209,Inmobiliario y construcción,Regalos de fin de año,2026-07-20,2026-08-03,15155000.0,76,Ganada,,,14433000.0,11084000.0,586000.0,60
Q-01673,Empresa C-0696,Financiero,Regalos de fin de año,2026-07-20,2026-08-07,3325000.0,18,Ganada,,,3167000.0,2479000.0,112000.0,60
Q-01674,Empresa C-0001,Gremios y asociaciones,Regalos de fin de año,2026-07-20,2026-08-01,2668000.0,20,Perdida,Tiempo de entrega,,0.0,0.0,0.0,30
Q-01675,Empresa C-0020,Inmobiliario y construcción,Obsequios a clientes,2026-07-20,2026-12-07,6466000.0,38,Abierta,,0.6,0.0,0.0,0.0,60
Q-01676,Empresa C-0428,Consumo masivo,Regalos de fin de año,2026-07-20,2026-11-15,951000.0,6,Abierta,,0.2,0.0,0.0,0.0,90
Q-01677,Empresa C-0196,Tecnología,Boda o celebración privada,2026-07-21,2026-08-07,2335000.0,17,Ganada,,,2224000.0,1676000.0,97000.0,45
Q-01678,Empresa C-0079,Consultoría y legal,Regalos de fin de año,2026-07-21,2026-09-03,1094000.0,8,Abierta,,0.2,0.0,0.0,0.0,45
Q-01679,Empresa C-0002,Salud,Regalos de fin de año,2026-07-21,2026-11-16,5378000.0,35,Abierta,,0.8,0.0,0.0,0.0,45
Q-01680,Empresa C-0313,Consultoría y legal,Regalos de fin de año,2026-07-21,2026-11-26,7115000.0,38,Abierta,,0.2,0.0,0.0,0.0,45
Q-01681,Empresa C-0597,Financiero,Regalos de fin de año,2026-07-21,2026-12-08,2472000.0,16,Abierta,,0.2,0.0,0.0,0.0,30
Q-01682,Empresa C-0043,Tecnología,Obsequios a clientes,2026-07-21,2026-08-06,3426000.0,18,Perdida,Precio,,0.0,0.0,0.0,30
Q-01683,Empresa C-0041,Tecnología,Regalos de fin de año,2026-07-22,2026-08-19,4058000.0,23,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,45
Q-01684,Empresa C-0497,Consultoría y legal,Regalos de fin de año,2026-07-22,2026-09-03,8466000.0,42,Abierta,,0.8,0.0,0.0,0.0,45
Q-01685,Empresa C-0360,Educación,Regalos de fin de año,2026-07-22,2026-09-02,8281000.0,42,Abierta,,0.8,0.0,0.0,0.0,45
Q-01686,Empresa C-0283,Consumo masivo,Evento corporativo,2026-07-22,2026-08-10,617000.0,4,Perdida,Precio,,0.0,0.0,0.0,30
Q-01687,Empresa C-0051,Tecnología,Regalos de fin de año,2026-07-22,2026-12-03,2093000.0,10,Abierta,,0.4,0.0,0.0,0.0,30
Q-01688,Empresa C-0676,Salud,Regalos de fin de año,2026-07-23,2026-09-02,1501000.0,7,Abierta,,0.2,0.0,0.0,0.0,60
Q-01689,Empresa C-0109,Tecnología,Regalos de fin de año,2026-07-23,2026-11-11,18379000.0,142,Abierta,,0.2,0.0,0.0,0.0,45
Q-01690,Empresa C-0003,Consultoría y legal,Regalos de fin de año,2026-07-23,2026-12-05,20069000.0,115,Abierta,,0.8,0.0,0.0,0.0,45
Q-01691,Empresa C-0128,Automotriz,Regalos de fin de año,2026-07-23,2026-12-01,1291000.0,7,Abierta,,0.6,0.0,0.0,0.0,60
Q-01692,Empresa C-0087,Consultoría y legal,Regalos de fin de año,2026-07-23,2026-12-05,2770000.0,22,Abierta,,0.6,0.0,0.0,0.0,30
Q-01693,Empresa C-0509,Educación,Regalos de fin de año,2026-07-23,2026-12-16,8776000.0,44,Abierta,,0.6,0.0,0.0,0.0,60
Q-01694,Empresa C-0019,Consultoría y legal,Boda o celebración privada,2026-07-23,2026-12-08,10595000.0,54,Abierta,,0.2,0.0,0.0,0.0,30
Q-01695,Empresa C-0056,Inmobiliario y construcción,Regalos de fin de año,2026-07-23,2026-12-19,3575000.0,27,Abierta,,0.8,0.0,0.0,0.0,30
Q-01696,Empresa C-0002,Inmobiliario y construcción,Evento corporativo,2026-07-24,2026-08-26,4493000.0,35,Ganada,,,4279000.0,3232000.0,176000.0,45
Q-01697,Empresa C-0035,Financiero,Regalos de fin de año,2026-07-24,2026-12-20,13183000.0,105,Abierta,,0.6,0.0,0.0,0.0,60
Q-01698,Empresa C-0144,Energía y minería,Evento corporativo,2026-07-24,2026-11-02,6687000.0,43,Abierta,,0.2,0.0,0.0,0.0,45
Q-01699,Empresa C-0104,Automotriz,Regalos de fin de año,2026-07-24,2026-12-04,14807000.0,99,Abierta,,0.2,0.0,0.0,0.0,60
Q-01700,Empresa C-0070,Tecnología,Regalos de fin de año,2026-07-25,2026-08-19,4390000.0,34,Ganada,,,4181000.0,3358000.0,124000.0,30
Q-01701,Empresa C-0002,Energía y minería,Obsequios a clientes,2026-07-25,2026-12-19,10524000.0,51,Abierta,,0.2,0.0,0.0,0.0,30
Q-01702,Empresa C-0114,Tecnología,Regalos de fin de año,2026-07-25,2026-11-08,5171000.0,42,Abierta,,0.4,0.0,0.0,0.0,45
Q-01703,Empresa C-0124,Consultoría y legal,Regalos de fin de año,2026-07-25,2026-11-06,5411000.0,30,Abierta,,0.6,0.0,0.0,0.0,90
Q-01704,Empresa C-0559,Inmobiliario y construcción,Regalos de fin de año,2026-07-26,2026-12-15,4629000.0,22,Abierta,,0.8,0.0,0.0,0.0,60
Q-01705,Empresa C-0021,Financiero,Regalos de fin de año,2026-07-26,2026-11-20,1510000.0,8,Abierta,,0.2,0.0,0.0,0.0,45
Q-01706,Empresa C-0062,Consumo masivo,Regalos de fin de año,2026-07-26,2026-12-16,1632000.0,9,Abierta,,0.8,0.0,0.0,0.0,45
Q-01707,Empresa C-0001,Tecnología,Evento corporativo,2026-07-26,2026-12-16,845000.0,7,Abierta,,0.4,0.0,0.0,0.0,90
Q-01708,Empresa C-0021,Tecnología,Regalos de fin de año,2026-07-26,2026-11-25,7010000.0,38,Abierta,,0.4,0.0,0.0,0.0,45
Q-01709,Empresa C-0001,Inmobiliario y construcción,Regalos de fin de año,2026-07-26,2026-12-05,1232000.0,7,Abierta,,0.8,0.0,0.0,0.0,60
Q-01710,Empresa C-0008,Consumo masivo,Regalos de fin de año,2026-07-26,2026-12-08,5384000.0,26,Abierta,,0.6,0.0,0.0,0.0,90
Q-01711,Empresa C-0611,Tecnología,Regalos de fin de año,2026-07-27,2026-12-10,4595000.0,22,Abierta,,0.6,0.0,0.0,0.0,45
Q-01712,Empresa C-0426,Gremios y asociaciones,Regalos de fin de año,2026-07-27,2026-12-02,25262000.0,179,Abierta,,0.6,0.0,0.0,0.0,30
Q-01713,Empresa C-0221,Salud,Regalos de fin de año,2026-07-27,2026-12-15,29750000.0,145,Abierta,,0.4,0.0,0.0,0.0,60
Q-01714,Empresa C-0001,Financiero,Boda o celebración privada,2026-07-27,2026-08-21,2776000.0,20,Perdida,Precio,,0.0,0.0,0.0,30
Q-01715,Empresa C-0258,Financiero,Boda o celebración privada,2026-07-27,2026-08-18,3154000.0,17,Perdida,Cobertura fuera de Bogotá,,0.0,0.0,0.0,60
Q-01716,Empresa C-0017,Salud,Obsequios a clientes,2026-07-28,2026-11-15,6975000.0,34,Abierta,,0.4,0.0,0.0,0.0,30
Q-01717,Empresa C-0012,Salud,Regalos de fin de año,2026-07-28,2026-12-06,9765000.0,76,Abierta,,0.2,0.0,0.0,0.0,45
Q-01718,Empresa C-0200,Educación,Regalos de fin de año,2026-07-28,2026-12-13,6915000.0,35,Abierta,,0.8,0.0,0.0,0.0,60
Q-01719,Empresa C-0023,Tecnología,Regalos de fin de año,2026-07-28,2026-12-11,2051000.0,11,Abierta,,0.2,0.0,0.0,0.0,45
Q-01720,Empresa C-0004,Inmobiliario y construcción,Regalos de fin de año,2026-07-28,2026-12-15,1013000.0,5,Abierta,,0.6,0.0,0.0,0.0,60
Q-01721,Empresa C-0218,Financiero,Regalos de fin de año,2026-07-28,2026-12-09,2025000.0,10,Abierta,,0.8,0.0,0.0,0.0,45
Q-01722,Empresa C-0133,Tecnología,Evento corporativo,2026-07-28,2026-08-12,2935000.0,15,Ganada,,,2795000.0,2150000.0,127000.0,30
Q-01723,Empresa C-0394,Tecnología,Cata privada,2026-07-29,2026-09-02,4974000.0,25,Abierta,,0.2,0.0,0.0,0.0,60
Q-01724,Empresa C-0001,Automotriz,Regalos de fin de año,2026-07-29,2026-12-05,10534000.0,52,Abierta,,0.8,0.0,0.0,0.0,90
Q-01725,Empresa C-0049,Financiero,Evento corporativo,2026-07-29,2026-12-09,5986000.0,33,Abierta,,0.8,0.0,0.0,0.0,60
Q-01726,Empresa C-0057,Consultoría y legal,Regalos de fin de año,2026-07-29,2026-09-04,3319000.0,24,Abierta,,0.8,0.0,0.0,0.0,45
Q-01727,Empresa C-0622,Inmobiliario y construcción,Regalos de fin de año,2026-07-29,2026-09-05,5634000.0,46,Abierta,,0.8,0.0,0.0,0.0,30
Q-01728,Empresa C-0168,Inmobiliario y construcción,Cata privada,2026-07-30,2026-12-07,5065000.0,30,Abierta,,0.6,0.0,0.0,0.0,45
Q-01729,Empresa C-0014,Consumo masivo,Obsequios a clientes,2026-07-30,2026-12-09,2871000.0,14,Abierta,,0.6,0.0,0.0,0.0,45
Q-01730,Empresa C-0011,Salud,Regalos de fin de año,2026-07-30,2026-12-19,16650000.0,91,Abierta,,0.6,0.0,0.0,0.0,45
Q-01731,Empresa C-0005,Automotriz,Regalos de fin de año,2026-07-30,2026-12-18,1602000.0,9,Abierta,,0.4,0.0,0.0,0.0,45
Q-01732,Empresa C-0062,Consultoría y legal,Regalos de fin de año,2026-07-30,2026-09-01,3420000.0,21,Abierta,,0.4,0.0,0.0,0.0,30
Q-01733,Empresa C-0051,Gremios y asociaciones,Regalos de fin de año,2026-07-30,2026-11-17,5033000.0,26,Abierta,,0.8,0.0,0.0,0.0,60
Q-01734,Empresa C-0048,Educación,Boda o celebración privada,2026-07-31,2026-12-04,8295000.0,55,Abierta,,0.4,0.0,0.0,0.0,45
Q-01735,Empresa C-0001,Gremios y asociaciones,Regalos de fin de año,2026-07-31,2026-12-13,1775000.0,9,Abierta,,0.2,0.0,0.0,0.0,60
Q-01736,Empresa C-0648,Salud,Obsequios a clientes,2026-07-31,2026-09-13,6466000.0,50,Abierta,,0.4,0.0,0.0,0.0,45
Q-01737,Empresa C-0391,Financiero,Regalos de fin de año,2026-07-31,2026-08-16,3154000.0,20,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,60
Q-01738,Empresa C-0197,Consumo masivo,Regalos de fin de año,2026-07-31,2026-12-02,600000.0,5,Abierta,,0.6,0.0,0.0,0.0,45
Q-01739,Empresa C-0647,Inmobiliario y construcción,Regalos de fin de año,2026-08-01,2026-09-10,5285000.0,34,Abierta,,0.4,0.0,0.0,0.0,45
Q-01740,Empresa C-0012,Consultoría y legal,Regalos de fin de año,2026-08-01,2026-12-02,4595000.0,35,Abierta,,0.2,0.0,0.0,0.0,60
Q-01741,Empresa C-0075,Inmobiliario y construcción,Obsequios a clientes,2026-08-01,2026-09-04,5326000.0,42,Abierta,,0.4,0.0,0.0,0.0,30
Q-01742,Empresa C-0336,Energía y minería,Regalos de fin de año,2026-08-01,2026-09-05,2099000.0,15,Abierta,,0.4,0.0,0.0,0.0,45
Q-01743,Empresa C-0026,Financiero,Evento corporativo,2026-08-01,2026-08-24,646000.0,4,Perdida,Precio,,0.0,0.0,0.0,45
Q-01744,Empresa C-0013,Consultoría y legal,Obsequios a clientes,2026-08-01,2026-08-12,1083000.0,9,Ganada,,,1031000.0,779000.0,27000.0,60
